Sport	ns1:Id	StartTime	ns1:TotalTimeSeconds	ns1:DistanceMeters	ns1:MaximumSpeed	ns1:Calories	ns1:Value	ns1:Value2	ns1:Intensity	ns1:TriggerMethod	ns1:Time	ns1:LatitudeDegrees	ns1:LongitudeDegrees	ns1:AltitudeMeters	ns1:DistanceMeters3	ns1:Value4	ns2:Speed	ns2:AvgSpeed	ns1:Name	ns1:UnitId	ns1:ProductID	ns1:VersionMajor	ns1:VersionMinor	ns1:BuildMajor	ns1:BuildMinor	ns1:Name5	ns1:VersionMajor6	ns1:VersionMinor7	ns1:BuildMajor8	ns1:BuildMinor9	ns1:LangID	ns1:PartNumber
Other	2011-04-12T16:51:32.000Z	2011-04-12T16:57:41.000Z	178.45	500	3.141000032	31	156	162	Active	Manual	2011-04-12T16:59:46.000Z	49.24822262	16.49560975	233.1999969	1360.880005	156	2.328000069	2.801000118	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T16:57:41.000Z	178.45	500	3.141000032	31	156	162	Active	Manual	2011-04-12T16:59:52.000Z	49.24825187	16.49554345	232.6000061	1366.599976	152	1.273000002	2.801000118	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T16:57:41.000Z	178.45	500	3.141000032	31	156	162	Active	Manual	2011-04-12T16:59:57.000Z	49.24831331	16.49543197	231.6000061	1377.199951	152	1.42900002	2.801000118	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T16:57:41.000Z	178.45	500	3.141000032	31	156	162	Active	Manual	2011-04-12T17:00:02.000Z	49.24839696	16.49528914	230.6000061	1391.160034	151	2.253000021	2.801000118	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T16:57:41.000Z	178.45	500	3.141000032	31	156	162	Active	Manual	2011-04-12T17:00:06.000Z	49.24846427	16.4951811	230.1999969	1402	151	2.657000065	2.801000118	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T16:57:41.000Z	178.45	500	3.141000032	31	156	162	Active	Manual	2011-04-12T17:00:10.000Z	49.24853157	16.49506895	229.6000061	1413.060059	152	2.742000103	2.801000118	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T16:57:41.000Z	178.45	500	3.141000032	31	156	162	Active	Manual	2011-04-12T17:00:15.000Z	49.24860994	16.49493358	230	1426.199951	152	2.730000019	2.801000118	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T16:57:41.000Z	178.45	500	3.141000032	31	156	162	Active	Manual	2011-04-12T17:00:19.000Z	49.24868044	16.4948009	231	1438.660034	151	2.778000116	2.801000118	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T16:57:41.000Z	178.45	500	3.141000032	31	156	162	Active	Manual	2011-04-12T17:00:23.000Z	49.24874548	16.49466947	231.8000031	1450.660034	151	2.894000053	2.801000118	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T16:57:41.000Z	178.45	500	3.141000032	31	156	162	Active	Manual	2011-04-12T17:00:28.000Z	49.24881019	16.49449672	232.6000061	1465.160034	150	2.967000008	2.801000118	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T16:57:41.000Z	178.45	500	3.141000032	31	156	162	Active	Manual	2011-04-12T17:00:32.000Z	49.24886098	16.49434827	233.1999969	1477.329956	149	2.979000092	2.801000118	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T16:57:41.000Z	178.45	500	3.141000032	31	156	162	Active	Manual	2011-04-12T17:00:37.000Z	49.24892527	16.49415708	233.8000031	1493	151	3.023000002	2.801000118	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T16:57:41.000Z	178.45	500	3.141000032	31	156	162	Active	Manual	2011-04-12T17:00:40.000Z	49.24896651	16.49403412	233.8000031	1503.060059	153	3.141000032	2.801000118	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:00:41.000Z	49.24898109	16.49399439	233.8000031	1506.349976	154	3.190000057	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:00:46.000Z	49.24906718	16.49378652	233.8000031	1524.280029	157	3.427000046	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:00:51.000Z	49.2491494	16.49358351	233.8000031	1541.670044	161	3.546000004	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:00:56.000Z	49.24921411	16.49337086	234.3999939	1558.76001	163	3.470000029	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:01:01.000Z	49.24926683	16.49315955	235.8000031	1575.209961	165	3.388000011	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:01:05.000Z	49.24930112	16.4929842	237	1588.550049	165	3.391000032	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:01:10.000Z	49.24933054	16.4927661	238.1999969	1604.780029	165	3.404000044	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:01:16.000Z	49.24935392	16.49245379	239.1999969	1627.660034	166	3.5	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:01:20.000Z	49.24936423	16.49225858	238.8000031	1641.930054	165	3.482000113	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:01:25.000Z	49.2493794	16.49201014	238	1660.089966	164	3.555000067	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:01:30.000Z	49.24940178	16.49176648	237.6000061	1678.030029	165	3.582000017	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:01:35.000Z	49.24942425	16.49152567	237.1999969	1695.719971	165	3.565000057	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:01:40.000Z	49.24944126	16.49128326	236.8000031	1713.469971	165	3.562000036	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:01:45.000Z	49.24944713	16.49104161	236.3999939	1731.099976	166	3.555000067	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:01:50.000Z	49.24944478	16.49079175	236	1749.310059	168	3.592000008	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:01:54.000Z	49.24943841	16.49058337	236	1764.5	169	3.648000002	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:01:59.000Z	49.24943699	16.49033099	236	1782.849976	170	3.696000099	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:02:04.000Z	49.24943657	16.49009253	236.1999969	1800.209961	169	3.624000072	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:02:09.000Z	49.24944595	16.48986001	236.6000061	1817.180054	168	3.470000029	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:02:13.000Z	49.24945769	16.48967729	237.1999969	1830.560059	169	3.403000116	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:02:17.000Z	49.24948451	16.48949054	237.8000031	1844.469971	169	3.371000051	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:02:21.000Z	49.24951628	16.48932466	238.1999969	1857.060059	170	3.36500001	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:02:26.000Z	49.24957118	16.48911797	238.8000031	1873.310059	170	3.319000006	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:02:30.000Z	49.24962298	16.48895485	239.1999969	1886.560059	170	3.232000113	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:02:35.000Z	49.24968626	16.48876299	239.3999939	1902.180054	171	3.171000004	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:02:39.000Z	49.24974921	16.48861882	239.3999939	1914.819946	172	3.200000048	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:02:43.000Z	49.24982205	16.48848496	239.1999969	1927.52002	172	3.144000053	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
Other	2011-04-12T16:51:32.000Z	2011-04-12T17:00:40.000Z	146.49	500	3.696000099	27	167	173	Active	Manual	2011-04-12T17:02:47.000Z	49.24989732	16.48835077	239	1940.410034	172	3.177000046	3.413000107	Garmin Forerunner 110	3812477525	1124	2	40	0	0	Garmin Connect API	0	0	0	0	en	GAR-MINCN-CT
